ranking,mld_res,mld.ps_res,card_rem,ratio_Rrem,ratio_Arem,jaccard_RR,jaccard_RA,jaccard_AR,jaccard_AA,jaccard_ARrd,jaccard_ARrem,url_length,dot_count,slash_count,hyphen_count,at_count,digit_count,has_https,label
10000000.0,1,0,1.0,337.0,347.0,0.0,0.0,0.0,0.0,0.0,0.884298,21,3,2,0,0,0,0,0
31379.0,1,0,3.0,44.666667,47.0,0.0,0.0,0.0,0.0,0.705882,0.71875,40,4,4,0,0,0,0,0
10000000.0,0,0,12.0,87.75,87.166667,0.0,0.0,0.0,0.0,0.0,0.765349,138,3,2,1,0,9,0,1
10000000.0,1,1,3.0,46.333333,46.666667,0.011765,0.011696,0.0,0.0,0.121212,0.670659,39,3,3,0,0,0,0,0
10000000.0,0,0,14.0,188.5,194.428571,0.0,0.0,0.0,0.0,0.0,0.804443,228,3,6,2,0,88,0,1
4570.0,1,1,14.0,107.0,104.857143,0.004651,0.004065,0.002663,0.002037,0.571429,0.818516,371,3,3,6,0,36,0,1
105.0,1,1,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.172414,0.850694,35,3,1,2,0,14,0,0
10000000.0,0,0,8.0,97.125,97.625,0.0,0.0,0.0,0.0,0.0,0.712088,152,11,4,1,0,33,0,1
10000000.0,0,0,10.0,156.7,154.3,0.0,0.0,0.0,0.0,0.0,0.778159,209,18,2,2,0,90,0,1
44061.0,1,0,3.0,105.666667,107.333333,0.003135,0.0,0.003145,0.0,0.666667,0.794944,33,2,2,0,0,2,0,1
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2,1,1,0,0,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,26,2,2,0,0,3,0,0
10000000.0,1,0,2.0,51.5,51.5,0.009524,0.009524,0.009615,0.009615,0.666667,0.702479,31,3,1,0,0,0,0,0
10000000.0,0,0,3.0,118.333333,117.333333,0.0,0.0,0.0,0.0,0.0,0.603175,51,3,2,0,0,7,0,1
10000000.0,0,0,4.0,77.25,67.25,0.0,0.0,0.0,0.0,0.0,0.651429,125,6,4,2,0,39,0,1
10000000.0,0,0,4.0,86.25,92.5,0.0,0.0,0.0,0.0,0.0,0.765432,66,1,7,1,0,0,0,1
10000000.0,0,0,2.0,139.5,140.5,0.0,0.0,0.0,0.0,0.0,0.848185,31,3,1,1,0,1,0,0
10000000.0,0,0,15.0,144.0,142.266667,0.0,0.0,0.0,0.0,0.0,0.798157,321,13,3,1,0,122,0,1
10000000.0,0,0,8.0,46.75,44.5,0.0,0.0,0.0,0.0,0.0,0.754808,98,3,11,0,0,0,0,1
10000000.0,1,0,2.0,409.0,422.5,0.0,0.0,0.0,0.0,0.909091,0.862262,31,1,3,0,0,4,0,1
10000000.0,0,0,2.0,51.5,43.5,0.0,0.0,0.0,0.0,0.0,0.610169,62,1,5,2,0,19,0,1
136672.0,0,0,2.0,21.5,18.5,0.0,0.0,0.0,0.0,0.0,0.632653,36,2,3,0,0,0,0,0
165452.0,0,0,4.0,80.0,77.25,0.0,0.0,0.0,0.0,0.0,0.828488,37,2,2,0,0,2,0,0
10000000.0,0,0,10.0,86.4,83.2,0.0,0.0,0.0,0.0,0.0,0.701103,103,7,5,0,0,22,0,1
190000.0,1,1,4.0,108.75,108.25,0.004494,0.006787,0.004545,0.006865,0.583333,0.819706,41,3,2,0,0,0,0,0
1267.0,1,1,2.0,49.5,49.0,0.0,0.0,0.0,0.0,0.681818,0.72807,31,2,2,0,0,0,0,0
10000000.0,0,0,11.0,146.727273,155.0,0.0,0.0,0.0,0.0,0.0,0.809706,141,2,1,3,0,6,0,1
331566.0,0,0,6.0,12.833333,10.333333,0.0,0.0,0.0,0.0,0.0,0.716049,75,2,5,0,0,6,0,0
21821.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,42,2,1,0,0,21,0,1
10000000.0,0,0,7.0,106.857143,104.857143,0.0,0.0,0.0,0.0,0.0,0.813953,103,3,6,1,0,23,0,1
17538.0,1,0,3.0,104.333333,102.666667,0.0,0.002994,0.0,0.003049,0.777778,0.837278,32,3,2,0,0,0,0,0
10000000.0,0,0,2.0,83.0,85.5,0.0,0.0,0.0,0.0,0.0,0.737113,29,3,1,0,0,0,0,0
10000000.0,0,0,6.0,224.666667,230.166667,0.0,0.0,0.0,0.0,0.0,0.855201,73,3,6,1,0,0,0,1
258386.0,0,0,2.0,137.5,138.5,0.0,0.0,0.0,0.0,0.0,0.852349,29,3,1,0,0,0,0,0
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2,1,0,0,0,0,1
1.0,1,1,1.0,59.0,55.0,0.010989,0.010279,0.00816,0.008185,0.886969,0.540541,20,2,2,0,0,0,0,0
10000000.0,0,0,5.0,95.8,100.6,0.0,0.0,0.0,0.0,0.0,0.788707,53,3,2,3,0,0,0,0
10000000.0,0,0,7.0,78.857143,77.571429,0.0,0.0,0.0,0.0,0.0,0.766129,71,3,3,4,0,0,0,1
10000000.0,1,0,2.0,150.5,150.0,0.003195,0.006431,0.003205,0.006452,0.923077,0.683473,26,1,4,0,0,2,0,1
836190.0,0,0,1.0,114.0,111.0,0.0,0.0,0.0,0.0,0.0,0.5625,42,3,4,0,0,17,0,1
10000000.0,0,0,10.0,47.8,48.7,0.0,0.0,0.0,0.0,0.0,0.834601,156,2,2,0,0,21,0,1
10000000.0,1,0,11.0,151.636364,149.727273,0.000591,0.001198,0.001186,0.001803,0.62963,0.778433,125,12,3,0,0,35,0,1
10000000.0,0,0,9.0,149.0,148.222222,0.0,0.0,0.0,0.0,0.0,0.779774,182,3,3,3,0,49,0,1
170032.0,1,0,2.0,140.0,140.5,0.0,0.0,0.0,0.0,0.818182,0.845395,33,3,1,0,0,3,0,1
10000000.0,0,0,7.0,519.714286,562.142857,0.0,0.0,0.0,0.0,0.0,0.885707,75,4,5,0,0,0,0,1
17156.0,1,0,2.0,28.0,25.5,0.070175,0.056604,0.052632,0.037736,0.8,0.783333,34,2,3,1,0,0,0,0
10000000.0,0,0,8.0,162.5,163.375,0.0,0.0,0.0,0.0,0.0,0.784394,181,2,3,3,0,49,0,1
10000000.0,0,0,3.0,25.333333,21.333333,0.0,0.0,0.0,0.0,0.0,0.686747,34,3,2,0,0,0,0,0
110304.0,1,0,4.0,51.0,50.75,0.0,0.0,0.0,0.0,0.5,0.769565,43,3,2,0,0,0,0,0
63030.0,0,0,3.0,12.666667,11.0,0.0,0.0,0.0,0.0,0.0,0.690476,33,1,3,4,0,1,0,1
24147.0,1,1,6.0,58.833333,56.666667,0.0,0.0,0.0,0.0,0.25,0.833333,89,3,4,1,0,15,0,0
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1,1,1,0,0,0,1
10000000.0,0,0,11.0,425.363636,448.636364,0.0,0.0,0.0,0.0,0.0,0.85348,86,6,3,1,0,0,0,1
10000000.0,0,0,11.0,61.636364,61.545455,0.0,0.0,0.0,0.0,0.0,0.792328,158,4,2,7,0,35,0,1
2547.0,1,1,6.0,281.5,291.833333,0.004698,0.004533,0.002354,0.002271,0.636364,0.85245,61,3,4,0,0,0,0,0
385679.0,0,0,4.0,251.5,262.5,0.0,0.0,0.0,0.0,0.0,0.872495,59,3,7,1,0,9,0,0
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,2,0,0,0,0,1
10000000.0,0,0,7.0,85.714286,83.714286,0.0,0.0,0.0,0.0,0.0,0.687055,82,7,5,1,0,11,0,1
10000000.0,1,0,2.0,65.5,62.5,0.0,0.0,0.0,0.0,0.818182,0.620253,34,3,2,0,0,8,0,0
10000000.0,0,0,10.0,89.7,84.2,0.0,0.0,0.0,0.0,0.0,0.753024,241,2,6,0,0,98,0,1
31523.0,1,0,7.0,158.0,159.0,0.0,0.0,0.0,0.0,0.25,0.808476,69,3,4,0,0,0,0,1
84406.0,1,0,5.0,93.0,89.2,0.006173,0.004274,0.004193,0.002179,0.583333,0.725379,41,3,3,0,0,0,0,0
10000000.0,0,0,14.0,164.357143,168.642857,0.0,0.0,0.0,0.0,0.0,0.761905,237,9,3,7,0,88,0,1
4570.0,1,1,25.0,280.2,302.6,0.000998,0.000792,0.000571,0.000396,0.571429,0.851569,371,3,3,8,0,46,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,27,2,2,0,0,4,0,0
10000000.0,1,0,2.0,19.0,10.5,0.0,0.0,0.0,0.0,0.5,0.475,26,3,2,0,0,0,0,0
10000000.0,0,0,3.0,78.666667,75.0,0.0,0.0,0.0,0.0,0.0,0.733083,26,2,2,0,0,0,0,1
10000000.0,0,0,10.0,139.9,143.8,0.0,0.0,0.0,0.0,0.0,0.831504,202,2,4,2,0,70,0,1
10000000.0,0,0,11.0,131.818182,131.727273,0.0,0.0,0.0,0.0,0.0,0.788402,95,4,4,0,0,1,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,27,2,2,0,0,4,0,0
533979.0,0,0,1.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.526316,22,2,2,0,0,0,0,0
10000000.0,1,0,3.0,109.666667,109.333333,0.0,0.0,0.0,0.0,0.0,0.795082,33,3,3,0,0,0,0,0
41971.0,1,1,2.0,65.0,68.5,0.0,0.0,0.0,0.0,0.62963,0.711538,34,3,3,0,0,2,0,0
34562.0,1,0,2.0,19.0,13.5,0.0,0.0,0.0,0.0,0.75,0.585366,25,3,2,0,0,0,0,0
10000000.0,1,0,10.0,156.6,155.9,0.0,0.000639,0.0,0.000639,1.0,0.767534,91,6,8,1,0,2,0,1
10134.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,21,2,2,1,0,1,0,1
59219.0,1,0,2.0,62.0,66.0,0.0,0.0,0.0,0.0,0.041667,0.706667,22,4,2,0,0,0,0,0
902350.0,1,0,1.0,31.0,34.0,0.0,0.0,0.0,0.0,0.705882,0.666667,24,2,2,0,0,0,0,0
10000000.0,0,0,5.0,87.4,92.0,0.0,0.0,0.0,0.0,0.0,0.853306,106,2,2,0,0,22,0,1
440565.0,1,0,1.0,20.0,14.0,0.0,0.0,0.0,0.0,0.586207,0.545455,23,2,3,0,0,2,0,0
2547.0,1,1,4.0,101.0,102.25,0.007092,0.007009,0.007229,0.007143,0.636364,0.814732,51,3,3,0,0,0,0,0
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,1,1,6,0,3,0,1
10000000.0,0,0,5.0,128.6,125.4,0.0,0.0,0.0,0.0,0.0,0.781206,45,3,4,0,0,0,0,1
32113.0,0,0,13.0,104.461538,100.692308,0.0,0.0,0.0,0.0,0.0,0.83931,150,3,1,0,0,6,0,1
10000000.0,0,0,10.0,86.4,83.2,0.0,0.0,0.0,0.0,0.0,0.701103,103,7,5,0,0,29,0,1
12518.0,1,1,3.0,49.666667,49.0,0.0,0.0,0.0,0.0,0.724138,0.701149,24,3,2,0,0,0,0,0
10000000.0,0,0,2.0,160.5,158.0,0.0,0.0,0.0,0.0,0.0,0.814815,29,3,1,0,0,0,0,0
44061.0,1,0,2.0,158.5,161.0,0.003135,0.0,0.003145,0.0,0.666667,0.794944,33,2,2,0,0,3,0,1
10000000.0,0,0,4.0,108.5,109.0,0.0,0.0,0.0,0.0,0.0,0.831579,47,2,3,1,0,0,0,1
38256.0,0,0,8.0,835.25,917.875,0.0,0.0,0.0,0.0,0.0,0.85565,82,1,2,8,0,0,0,0
23714.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,2,1,0,0,0,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,26,2,2,0,0,3,0,0
10000000.0,1,0,1.0,23.0,15.0,0.0,0.0,0.0,0.0,0.8,0.52,27,2,2,0,0,0,0,0
339.0,1,1,2.0,142.5,141.0,0.009009,0.009091,0.006536,0.006601,0.45098,0.846906,35,3,3,0,0,10,0,0
250048.0,0,0,2.0,646.5,651.0,0.0,0.0,0.0,0.0,0.0,0.903888,45,2,3,0,0,0,0,0
10000000.0,0,0,11.0,425.363636,448.636364,0.0,0.0,0.0,0.0,0.0,0.85348,88,7,3,1,0,0,0,1
45340.0,1,0,2.0,69.0,68.5,0.0,0.0,0.0,0.0,0.875,0.676829,25,3,2,0,0,0,0,0
10000000.0,0,0,23.0,53.304348,47.782609,0.0,0.0,0.0,0.0,0.0,0.68968,421,20,3,0,0,168,0,1
148341.0,1,0,2.0,147.5,144.5,0.0,0.0,0.0,0.0,0.857143,0.836478,37,3,2,0,0,6,0,0
12989.0,1,1,7.0,160.857143,164.571429,0.0,0.000863,0.0,0.000867,0.375,0.887324,68,5,5,0,0,0,0,0
10000000.0,0,0,2.0,26.5,19.0,0.0,0.0,0.0,0.0,0.0,0.568966,31,3,3,0,0,1,0,1
10000000.0,0,0,6.0,148.0,155.0,0.0,0.0,0.0,0.0,0.0,0.847561,60,2,5,0,0,0,0,1
10000000.0,0,0,8.0,171.625,173.25,0.0,0.0,0.0,0.0,0.0,0.83079,74,2,5,3,0,0,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,25,2,2,0,0,2,0,0
10000000.0,1,0,4.0,135.0,141.25,0.0,0.0,0.0,0.0,0.0,0.737421,43,4,3,1,0,3,0,0
10000000.0,0,0,2.0,48.0,50.0,0.0,0.0,0.0,0.0,0.0,0.633333,34,2,2,1,0,0,0,0
10000000.0,0,0,2.0,114.5,126.0,0.0,0.0,0.0,0.0,0.0,0.670139,31,2,2,0,0,0,0,0
10000000.0,0,0,3.0,12.0,5.333333,0.0,0.0,0.0,0.0,0.0,0.444444,44,2,2,0,0,2,0,0
10000000.0,0,0,2.0,22.5,16.0,0.0,0.0,0.0,0.0,0.0,0.604167,35,3,1,0,0,0,0,0
121358.0,0,0,2.0,132.5,134.0,0.0,0.0,0.0,0.0,0.0,0.850694,34,3,1,0,0,0,0,0
10000000.0,0,0,4.0,126.25,129.25,0.0,0.0,0.0,0.0,0.0,0.851449,48,3,2,0,0,0,0,1
5780.0,1,1,5.0,99.0,101.0,0.001957,0.001919,0.001965,0.001927,0.882353,0.814882,58,4,2,4,0,4,0,0
12134.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636364,0.0,33,3,1,0,0,0,0,1
10000000.0,0,0,5.0,119.6,124.6,0.0,0.0,0.0,0.0,0.0,0.838855,55,4,3,0,0,4,0,1
10000000.0,0,0,7.0,87.714286,91.714286,0.0,0.0,0.0,0.0,0.0,0.794286,73,3,4,0,0,2,0,1
1057.0,1,1,3.0,215.666667,245.0,0.001497,0.005312,0.001511,0.005355,0.727273,0.797139,41,2,2,1,0,0,0,0
10000000.0,0,0,6.0,242.5,249.5,0.0,0.0,0.0,0.0,0.0,0.83468,59,2,6,2,0,0,0,1
10000000.0,0,0,1.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.46875,120,2,1,0,0,73,0,1
6633.0,1,1,1.0,17.0,13.0,0.111111,0.130435,0.12,0.142857,0.846154,0.578947,21,1,1,0,0,0,0,0
10000000.0,0,0,7.0,174.142857,176.857143,0.0,0.0,0.0,0.0,0.0,0.789512,94,2,8,0,0,23,0,1
10000000.0,0,0,3.0,24.333333,19.0,0.0,0.0,0.0,0.0,0.0,0.710526,78,1,6,2,0,20,0,1
10000000.0,0,0,9.0,176.111111,174.222222,0.0,0.0,0.0,0.0,0.0,0.76441,102,6,8,1,0,2,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,26,2,2,0,0,3,0,0
10000000.0,0,0,4.0,86.25,93.75,0.0,0.0,0.0,0.0,0.0,0.718377,44,3,2,0,0,0,0,0
5697.0,1,0,4.0,208.75,222.75,0.001189,0.001115,0.0,0.0,0.142857,0.766633,45,2,5,0,0,0,0,0
10000000.0,0,0,1.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.451613,24,2,2,0,0,0,0,0
10000000.0,0,0,2.0,143.0,154.5,0.0,0.0,0.0,0.0,0.0,0.744868,33,2,2,0,0,0,0,0
6.0,1,1,3.0,272.0,284.666667,0.084746,0.080366,0.07619,0.078732,0.809735,0.874299,39,2,2,0,0,0,0,0
10000000.0,0,0,1.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.608696,25,2,2,0,0,0,0,0
10000000.0,0,0,1.0,208.0,330.0,0.0,0.0,0.0,0.0,0.0,0.511236,21,2,2,0,0,0,0,1
34547.0,0,0,6.0,64.833333,61.666667,0.0,0.0,0.0,0.0,0.0,0.785882,53,3,4,1,0,0,0,0
10000000.0,0,0,3.0,63.666667,54.666667,0.0,0.0,0.0,0.0,0.0,0.591928,49,5,1,0,0,4,0,1
10000000.0,0,0,3.0,113.333333,110.333333,0.0,0.0,0.0,0.0,0.0,0.803763,37,3,1,0,0,0,0,0
6.0,1,1,3.0,342.333333,358.666667,0.069264,0.066445,0.062284,0.064167,0.809735,0.866016,37,2,2,0,0,0,0,0
168.0,1,1,3.0,35.0,30.666667,0.032787,0.027273,0.025862,0.019231,0.666667,0.72807,34,1,3,0,0,0,0,0
10000000.0,0,0,4.0,77.25,75.75,0.0,0.0,0.0,0.0,0.0,0.837838,36,3,3,0,0,0,0,0
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,1,0,0,0,0,1
10000000.0,1,0,2.0,166.5,178.0,0.0,0.0,0.0,0.0,0.666667,0.684597,63,1,1,0,0,40,0,1
10000000.0,1,0,11.0,145.727273,144.0,0.0,0.000628,0.0,0.000629,0.888889,0.765651,95,6,8,1,0,2,0,1
10000000.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,21,2,1,0,0,2,0,0
10000000.0,0,0,4.0,219.25,223.5,0.0,0.0,0.0,0.0,0.0,0.850575,49,4,3,0,0,0,0,1
10000000.0,0,0,2.0,371.0,395.0,0.0,0.0,0.0,0.0,0.0,0.78972,39,3,1,0,0,0,0,0
10000000.0,0,0,2.0,141.0,138.0,0.0,0.0,0.0,0.0,0.0,0.829508,32,3,1,0,0,0,0,0
2449.0,1,0,3.0,59.666667,57.666667,0.004975,0.005128,0.005208,0.005376,0.608696,0.652582,28,4,2,1,0,1,0,0
10000000.0,0,0,21.0,113.428571,116.904762,0.0,0.0,0.0,0.0,0.0,0.836371,268,3,16,2,0,59,0,1
10000000.0,0,0,11.0,139.818182,141.0,0.0,0.0,0.0,0.0,0.0,0.827811,221,3,4,1,0,79,0,1
10000000.0,0,0,9.0,171.555556,171.222222,0.0,0.0,0.0,0.0,0.0,0.766896,86,6,8,1,0,2,0,1
126606.0,0,0,2.0,18.0,11.5,0.0,0.0,0.0,0.0,0.0,0.552632,30,2,3,1,0,0,0,0
56525.0,1,0,5.0,24.6,20.4,0.0,0.0,0.0,0.0,0.5,0.679104,49,3,2,2,0,0,0,0
19112.0,1,0,3.0,230.666667,233.0,0.002886,0.002857,0.00289,0.002861,0.666667,0.747487,33,3,2,1,0,1,0,0
10000000.0,1,0,5.0,56.6,49.6,0.0,0.0,0.0,0.0,0.6,0.752475,204,3,6,0,0,96,0,1
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,26,2,2,0,0,3,0,0
10000000.0,0,0,4.0,185.25,186.25,0.0,0.0,0.0,0.0,0.0,0.825553,35,3,3,0,0,1,0,1
6.0,1,1,4.0,244.75,257.5,0.076156,0.07279,0.067873,0.070435,0.809735,0.851613,56,2,2,0,0,0,0,0
10000000.0,0,0,4.0,338.0,355.75,0.0,0.0,0.0,0.0,0.0,0.861167,83,4,1,1,0,26,0,1
8419.0,1,0,6.0,85.0,92.333333,0.003831,0.001764,0.0,0.0,0.714286,0.721683,47,2,1,0,0,0,0,0
10000000.0,0,0,10.0,151.1,149.1,0.0,0.0,0.0,0.0,0.0,0.761737,104,7,8,1,0,2,0,1
730301.0,1,1,1.0,17.0,14.0,0.096774,0.107143,0.107143,0.12,0.823529,0.722222,25,2,2,0,0,0,0,0
520884.0,1,0,1.0,475.0,495.0,0.002037,0.001957,0.002058,0.001976,0.705882,0.916996,23,2,2,0,0,0,0,0
10000000.0,1,0,3.0,125.666667,125.0,0.002597,0.002611,0.002604,0.002618,0.888889,0.803357,28,4,2,0,0,0,0,0
117.0,1,1,5.0,188.8,196.2,0.002077,0.003003,0.002094,0.003027,0.619048,0.868932,53,3,1,3,0,4,0,0
10000000.0,0,0,10.0,103.2,101.2,0.0,0.0,0.0,0.0,0.0,0.821747,100,3,7,1,0,0,0,1
10000000.0,0,0,1.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.642857,27,2,2,0,0,0,0,0
10000000.0,0,0,4.0,94.75,93.0,0.0,0.0,0.0,0.0,0.0,0.800959,47,2,1,0,0,0,0,0
10000000.0,0,0,4.0,73.75,73.75,0.0,0.0,0.0,0.0,0.0,0.855346,55,3,3,1,0,0,0,0
10000000.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783133,0.0,17,2,0,0,0,0,0,1
10000000.0,1,0,1.0,97.0,95.0,0.0,0.0,0.0,0.0,0.666667,0.669565,26,2,2,0,0,0,0,0
17156.0,1,0,2.0,15.0,12.0,0.029412,0.035714,0.030303,0.037037,0.8,0.6875,21,2,3,0,0,0,0,0
10000000.0,1,0,5.0,70.8,64.8,0.0,0.0,0.0,0.0,0.857143,0.674074,44,4,4,0,0,0,0,1
10000000.0,0,0,2.0,132.5,134.0,0.0,0.0,0.0,0.0,0.0,0.850694,37,3,1,0,0,0,0,0
10000000.0,1,0,7.0,204.857143,205.571429,0.0,0.000694,0.0,0.000694,0.666667,0.763659,75,6,6,1,0,2,0,1
10000000.0,0,0,7.0,80.285714,74.142857,0.0,0.0,0.0,0.0,0.0,0.740741,72,5,4,1,0,0,0,1
10000000.0,0,0,7.0,73.0,71.857143,0.0,0.0,0.0,0.0,0.0,0.59434,81,4,2,0,0,7,0,1
10000000.0,0,0,3.0,65.333333,60.0,0.0,0.0,0.0,0.0,0.0,0.701357,29,3,1,0,0,0,0,0
10000000.0,0,0,3.0,74.666667,70.0,0.0,0.0,0.0,0.0,0.0,0.736,29,3,2,0,0,0,0,1
10000000.0,1,0,1.0,127.0,144.0,0.0,0.0,0.0,0.0,0.923077,0.60355,17,1,1,0,0,0,0,0
14969.0,1,0,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.916667,0.850694,27,2,2,0,0,4,0,0
10000000.0,0,0,2.0,18.0,13.5,0.0,0.0,0.0,0.0,0.0,0.657895,29,3,1,0,0,0,0,0
10000000.0,0,0,27.0,68.740741,69.296296,0.0,0.0,0.0,0.0,0.0,0.775607,236,3,4,15,0,39,0,1
10000000.0,0,0,4.0,58.5,54.25,0.0,0.0,0.0,0.0,0.0,0.818548,52,2,3,1,0,0,0,1
10000000.0,0,0,11.0,172.818182,172.0,0.0,0.0,0.0,0.0,0.0,0.751154,103,7,8,1,0,2,0,1
10000000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2,1,1,0,0,0,1
11.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513514,0.0,27,2,1,0,0,4,0,1
10000000.0,0,0,8.0,31.0,26.25,0.0,0.0,0.0,0.0,0.0,0.708955,90,4,6,1,0,2,0,1
5738.0,1,0,2.0,63.5,66.0,0.0,0.0,0.0,0.0,0.659574,0.69281,41,4,3,0,0,7,0,0
375625.0,0,0,20.0,103.05,106.65,0.0,0.0,0.0,0.0,0.0,0.758491,238,5,5,3,0,11,0,1
10000000.0,0,0,20.0,121.4,123.0,0.0,0.0,0.0,0.0,0.0,0.808361,362,12,1,1,0,116,0,1
801.0,1,1,3.0,334.666667,343.666667,0.002901,0.004721,0.001955,0.00286,0.588235,0.816964,45,2,6,0,0,11,0,0
10000000.0,0,0,3.0,426.0,447.0,0.0,0.0,0.0,0.0,0.0,0.85613,38,2,3,1,0,5,0,1
10000000.0,0,0,2.0,132.5,134.0,0.0,0.0,0.0,0.0,0.0,0.850694,47,2,2,0,0,0,0,0
690117.0,0,0,4.0,25.25,22.5,0.0,0.0,0.0,0.0,0.0,0.720721,49,3,5,1,0,2,0,0
1267.0,1,1,3.0,123.666667,125.0,0.002551,0.005063,0.002597,0.005155,0.681818,0.815085,31,3,1,0,0,0,0,0
10000000.0,0,0,10.0,144.2,145.6,0.0,0.0,0.0,0.0,0.0,0.728086,68,4,6,1,0,0,0,1
10000000.0,0,0,4.0,335.0,345.25,0.0,0.0,0.0,0.0,0.0,0.861149,35,3,3,0,0,0,0,1
10000000.0,1,0,4.0,306.5,306.0,0.000808,0.00081,0.00081,0.000811,0.833333,0.832461,37,2,3,0,0,0,0,1
10000000.0,0,0,3.0,111.333333,112.666667,0.0,0.0,0.0,0.0,0.0,0.792,42,3,2,0,0,0,0,0
829.0,1,1,2.0,28.0,20.5,0.0,0.0,0.0,0.0,0.52,0.564516,29,3,1,0,0,0,0,0
10000000.0,0,0,5.0,107.6,101.2,0.0,0.0,0.0,0.0,0.0,0.613601,61,4,3,1,0,5,0,1
10000000.0,0,0,2.0,229.5,255.0,0.0,0.0,0.0,0.0,0.0,0.804469,67,1,2,0,0,21,0,1
10000000.0,0,0,3.0,183.333333,192.0,0.0,0.0,0.0,0.0,0.0,0.819063,32,2,3,0,0,4,0,1
45628.0,1,0,8.0,140.5,165.75,0.0,0.000737,0.0,0.000742,0.709677,0.727786,76,8,6,0,0,5,0,0
17309.0,1,0,5.0,152.4,156.8,0.0,0.0,0.0,0.0,0.5,0.818824,49,2,4,0,0,6,0,0
10000000.0,0,0,4.0,162.75,159.75,0.0,0.0,0.0,0.0,0.0,0.853448,82,3,5,0,0,24,0,1
10000000.0,0,0,25.0,45.32,44.32,0.0,0.0,0.0,0.0,0.0,0.749415,248,3,4,6,0,8,0,1
10000000.0,0,0,2.0,384.5,399.5,0.0,0.0,0.0,0.0,0.0,0.853428,34,2,1,2,0,0,0,1
10000000.0,1,0,3.0,193.333333,199.333333,0.0,0.0,0.0,0.0,0.785714,0.812308,39,4,2,0,0,0,0,1
10000000.0,0,0,2.0,233.5,241.5,0.0,0.0,0.0,0.0,0.0,0.84466,21,2,1,0,0,0,0,1
10000000.0,0,0,14.0,156.571429,157.071429,0.0,0.0,0.0,0.0,0.0,0.802545,256,7,8,2,0,85,0,1
105.0,1,1,1.0,265.0,268.0,0.0,0.0,0.0,0.0,0.172414,0.850694,35,3,1,2,0,14,0,0
10000000.0,0,0,5.0,99.2,96.8,0.0,0.0,0.0,0.0,0.0,0.818182,62,2,4,1,0,1,0,1
388645.0,0,0,1.0,39.0,38.0,0.0,0.0,0.0,0.0,0.0,0.833333,28,2,2,0,0,0,0,0
10000000.0,0,0,6.0,233.0,238.0,0.0,0.0,0.0,0.0,0.0,0.8,59,7,1,1,0,0,0,1
10000000.0,0,0,3.0,223.333333,236.0,0.0,0.0,0.0,0.0,0.0,0.798956,37,3,3,1,0,1,0,1
12535.0,1,0,2.0,102.0,111.5,0.0,0.0,0.0,0.0,0.5,0.764463,39,2,1,0,0,6,0,0
10000000.0,0,0,3.0,46.333333,45.666667,0.0,0.0,0.0,0.0,0.0,0.780645,43,2,3,0,0,0,0,0
3976.0,1,0,4.0,191.75,199.75,0.0013,0.001248,0.001304,0.001252,0.333333,0.889023,74,3,5,0,0,8,0,0
10000000.0,0,0,4.0,103.25,106.75,0.0,0.0,0.0,0.0,0.0,0.779661,41,3,3,0,0,1,0,0
